Game Number,Move Number,Player,Move,Comment
2,25,White,Rxe4 fxe4,
2,26,Black,Re1 Re8,
2,27,White,g3 hxg3,
2,28,Black,fxg3 f5,
2,29,White,Rf1 Rf8,
2,30,Black,Kf2 Kd7,
2,31,White,Ke2 Ke6,
2,32,Black,Bg5 Rg8,
2,33,White,h4 c6,
2,34,Black,Rc1 Kf7,
2,35,White,Kf2 Kg6,
2,36,Black,Kg2 Kh5,
3,1,White,e4 e6,
3,2,Black,d4 d5,
3,3,White,Nc3 Nf6,
3,4,Black,e5 Nfd7,
3,5,White,Nce2 c5,
3,6,Black,c3 cxd4,
3,7,White,cxd4 f6,
3,8,Black,Nf4 Bb4+,
3,9,White,Bd2 Qb6,
3,10,Black,Bxb4 Qxb4+,
3,11,White,Qd2 Qxd2+,
3,12,Black,Kxd2 Ke7,
3,13,White,exf6+ gxf6,
3,14,Black,Re1 Nb6,
3,15,White,Bd3 Nc6,
3,16,Black,Nf3 Kd6,
3,17,White,Nh5 Rf8,
3,18,Black,Bxh7 e5,
3,19,White,Ng3 e4,
3,20,Black,Nh4 Nxd4,
3,21,White,f3 Rh8,
3,22,Black,Nhf5+ Bxf5,
3,23,White,Nxf5+ Ke5,
3,24,Black,Nxd4 Kxd4,
3,25,White,Bf5 Nc4+,
3,26,Black,Ke2 Rag8,
3,27,White,Rd1+ Ke5,
3,28,Black,g4 Rh3,
3,29,White,fxe4 Re3+,
3,30,Black,Kf2 dxe4,
3,31,White,Rd7 Kf4,
3,32,Black,Re1 Rh8,
3,33,White,Bh7 Ne5,
3,34,Black,Rxe3 Nxg4+,
3,35,White,Ke2 Nxe3,
3,36,Black,Rxb7 Nf5,
3,37,White,Rxa7 Nd4+,
3,38,Black,Kd1 Rd8,
3,39,White,Rf7 f5,
3,40,Black,Kc1 e3,
4,1,White,d4 Nf6,
4,2,Black,Nf3 e6,
4,3,White,c4 b6,
4,4,Black,g3 Ba6,
4,5,White,Qb3 Nc6,
4,6,Black,Bd2 Bb7,
4,7,White,d5 Ne7,
4,8,Black,dxe6 fxe6,
4,9,White,Bg2 Nf5,
4,10,Black,O-O Bc5,
4,11,White,Nc3 O-O,
4,12,Black,Qc2 Qe8,
4,13,White,Bg5 Ng4,
4,14,Black,h3 Nxf2,
4,15,White,Rxf2 Nxg3,
4,16,Black,Qd2 Nf5,
4,17,White,Re1 Qh5,
4,18,Black,Bf4 Bxf2+,
4,19,White,Kxf2 Nh4,
4,20,Black,Qe3 Nxg2,
4,21,White,Kxg2 Qh4,
4,22,Black,Bg3 Qxc4,
4,23,White,Rd1 Qc6,
4,24,Black,Rd4 Rae8,
4,25,White,Re4 Rf5,
4,26,Black,Kh2 Qc5,
4,27,White,Nd4 Bxe4,
4,28,Black,Nxe4 Re5,
4,29,White,Qd3 Rxe4,
4,30,Black,Qxe4 d6,
4,31,White,Nf3 a5,
4,32,Black,a3 Qd5,
4,33,White,Qc2 Qc5,
4,34,Black,Qe4 Qb5,
4,35,White,Qc2 h6,
4,36,Black,Nd4 Qd7,
4,37,White,Qe4 e5,
4,38,Black,Nf3 Rf8,
4,39,White,a4 Qf5,
4,40,Black,Qc6 Rf7,
4,41,White,Qc4 g5,
4,42,Black,Ne1 h5,
4,43,White,Ng2 h4,
4,44,Black,Be1 Kh7,
4,45,White,Bd2 Rg7,
4,46,Black,Be3 e4,
4,47,White,Bd4 Re7,
4,48,Black,Qc6 Qf7,
4,49,White,Kg1 Qe6,
4,50,Black,Qa8 c5,
4,51,White,Qh8+ Kg6,
4,52,Black,Bf2 Re8,
4,53,White,Qc3 Rf8,
4,54,Black,Be1 d5,
4,55,White,Qb3 Rf6,
4,56,Black,Qb5 d4,
4,57,White,e3 d3,
4,58,Black,Bc3 Rf3,
4,59,White,Qa6 Rxh3,
4,60,Black,Qb7 Rf3,
4,61,White,Qg7+ Kh5,
4,62,Black,Qh8+ Kg4,
4,63,White,Be1 h3,
4,64,Black,Nf4 gxf4,
4,65,White,Qh4+ Kf5,
4,66,Black,Qh5+ Kf6,
4,67,White,Bc3+ Ke7,
4,68,Black,Qg5+ Kd7,
4,69,White,exf4 Kc6,
5,1,White,d4 d6,
5,2,Black,e4 g6,
5,3,White,Nc3 Bg7,
5,4,Black,g3 Nc6,
5,5,White,d5 Nd4,
5,6,Black,Nb1 c6,
5,7,White,c3 Nb5,
5,8,Black,Bg2 cxd5,
5,9,White,exd5 Nc7,
5,10,Black,Ne2 Nf6,
5,11,White,O-O O-O,
5,12,Black,c4 b5,
5,13,White,cxb5 Nxb5,
5,14,Black,a4 Nc7,
5,15,White,Nbc3 Bb7,
5,16,Black,Rb1 Qd7,
5,17,White,b4 e6,
5,18,Black,dxe6 Nxe6,
5,19,White,Bxb7 Qxb7,
5,20,Black,Nf4 d5,
5,21,White,Qf3 Rad8,
5,22,Black,Rd1 Ne4,
5,23,White,Nce2 Rfe8,
5,24,Black,Be3 Nxf4,
5,25,White,Bxf4 d4,
5,26,Black,b5 Qd5,
5,27,White,Rb3 Qc4,
5,28,Black,Rbd3 Nc5,
5,29,White,R3d2 d3,
5,30,Black,Nc1 Bc3,
5,31,White,Rxd3 Nxd3,
5,32,Black,Rxd3 Rxd3,
5,33,White,Nxd3 Qxa4,
5,34,Black,Qd5 Qe4,
5,35,White,Qd7 Qe7,
5,36,Black,Qd5 Rd8,
5,37,White,Qc4 Bf6,
5,38,Black,Nb4 Rd4,
5,39,White,Qc8+ Kg7,
5,40,Black,Nc6 Rd1+,
5,41,White,Kg2 Qe4+,
5,42,Black,Kh3 Rd5,
6,1,White,e4 c5,
6,2,Black,Nf3 Nc6,
6,3,White,Bb5 e6,
6,4,Black,O-O Nge7,
6,5,White,c3 a6,
6,6,Black,Ba4 b5,
6,7,White,Bc2 Bb7,
6,8,Black,Re1 Rc8,
6,9,White,a3 c4,
6,10,Black,d4 cxd3,
6,11,White,Qxd3 Ng6,
6,12,Black,Nbd2 Be7,
6,13,White,Nf1 O-O,
6,14,Black,Ng3 Qc7,
6,15,White,e5 Na5,
6,16,Black,Ne4 Nc4,
6,17,White,Neg5 Qc6,
6,18,Black,h4 Bxg5,
6,19,White,hxg5 Rfd8,
6,20,Black,Qd4 Qc5,
6,21,White,Qd3 Bxf3,
6,22,Black,Qxf3 Ncxe5,
6,23,White,Qh5 Nc4,
6,24,Black,b3 Nd6,
6,25,White,Re3 f5,
6,26,Black,Rh3 Nf8,
6,27,White,g6 hxg6,
6,28,Black,Qh8+ Kf7,
6,29,White,Bg5 Re8,
6,30,Black,Rd1 Qc6,
6,31,White,c4 bxc4,
6,32,Black,bxc4 Nxc4,
6,33,White,Rd4 d5,
6,34,Black,Qh4 Nd6,
6,35,White,Ba4 Nb5,
6,36,Black,Rb4 e5,
6,37,White,g4 e4,
6,38,Black,Bb3 a5,
6,39,White,Ra4 Ra8,
6,40,Black,gxf5 gxf5,
6,41,White,Qh5+ Ng6,
6,42,Black,Qd1 Re5,
6,43,White,Qd2 Qe6,
6,44,Black,Bf4 Nxf4,
6,45,White,Qxf4 Nd6,
6,46,Black,Rc3 Kg8,
6,47,White,Ba2 Nf7,
6,48,Black,Rc5 Rd8,
6,49,White,Raxa5 e3,
6,50,Black,fxe3 Rxe3,
6,51,White,Rc2 Re1+,
6,52,Black,Kf2 Rh1,
6,53,White,Kg2 Qe1,
6,54,Black,Rxd5 Qg1+,
6,55,White,Kf3 Rxd5,
7,1,White,d4 d5,
7,2,Black,c4 dxc4,
7,3,White,e4 Nf6,
7,4,Black,e5 Nd5,
7,5,White,Bxc4 Nb6,
7,6,Black,Bd3 Nc6,
7,7,White,Ne2 Bg4,
7,8,Black,f3 Be6,
7,9,White,Nbc3 Nb4,
7,10,Black,Be4 c6,
7,11,White,a3 N4d5,
7,12,Black,O-O Qd7,
7,13,White,Qc2 g6,
7,14,Black,Bd3 Nxc3,
7,15,White,bxc3 Bc4,
7,16,Black,a4 Bxd3,
7,17,White,Qxd3 c5,
7,18,Black,a5 c4,
7,19,White,Qc2 Nd5,
7,20,Black,Nf4 e6,
7,21,White,Nxd5 exd5,
7,22,Black,f4 Qf5,
7,23,White,Qa4+ Qd7,
7,24,Black,f5 Qxa4,
7,25,White,Rxa4 gxf5,
7,26,Black,Rxf5 Be7,
7,27,White,Bg5 Bxg5,
7,28,Black,Rxg5 Rd8,
7,29,White,Rb4 Rd7,
7,30,Black,Rb2 Ke7,
7,31,White,Rf2 b5,
7,32,Black,axb6 axb6,
7,33,White,Rgf5 Rf8,
7,34,Black,Rf6 Rb7,
7,35,White,e6 Ke8,
7,36,Black,R2f5 Re7,
7,37,White,exf7+ Rexf7,
7,38,Black,Rxf7 Rxf7,
7,39,White,Rxd5 Ra7,
7,40,Black,Rb5 Ra3,
7,41,White,Rxb6 Rxc3,
7,42,Black,Rh6 Rd3,
7,43,White,Rxh7 Rxd4,
7,44,Black,Kf2 c3,
7,45,White,Rc7 Rd2+,
7,46,Black,Kf3 Rd3+,
7,47,White,Kg4 Rd2,
7,48,Black,Kh3 c2,
7,49,White,g4 Kd8,
7,50,Black,Rc4 Ke7,
7,51,White,Kg3 Ke6,
7,52,Black,Rc8 Ke5,
7,53,White,h4 Rd3+,
7,54,Black,Kg2 Rd2+,
7,55,White,Kf3 Rd3+,
7,56,Black,Ke2 Rd4,
8,1,White,d4 d5,
8,2,Black,c4 dxc4,
8,3,White,e4 c5,
8,4,Black,d5 Nf6,
8,5,White,Nc3 b5,
8,6,Black,Bf4 Ba6,
8,7,White,e5 b4,
8,8,Black,e6 fxe6,
8,9,White,Qa4+ Qd7,
8,10,Black,dxe6 Qxa4,
8,11,White,Nxa4 Bb5,
8,12,Black,Nxc5 Nc6,
8,13,White,Rc1 Nd5,
8,14,Black,Bxc4 Bxc4,
8,15,White,Rxc4 Nxf4,
8,16,Black,Rxf4 g5,
8,17,White,Rc4 Bg7,
8,18,Black,Nf3 Ne5,
8,19,White,Nxe5 Bxe5,
8,20,Black,Nd3 Bd6,
8,21,White,h4 gxh4,
8,22,Black,Rcxh4 a5,
8,23,White,Rxh7 Rg8,
8,24,Black,g3 O-O-O,
8,25,White,Ke2 Kb7,
8,26,Black,R7h4 Rg6,
8,27,White,Re4 Rg5,
8,28,Black,g4 Rd5,
8,29,White,Rd1 Kb6,
8,30,Black,b3 Rc8,
8,31,White,Rd2 Kb5,
8,32,Black,Nb2 Rxd2+,
8,33,White,Kxd2 Bc5,
8,34,Black,Nd3 Bd6,
8,35,White,f4 a4,
8,36,Black,g5 a3,
8,37,White,f5 Rf8,
8,38,Black, f6,
9,1,White,d4 d5,
9,2,Black,c4 c6,
9,3,White,Nf3 Nf6,
9,4,Black,Nc3 dxc4,
9,5,White,a4 Bf5,
9,6,Black,Nh4 e6,
9,7,White,Nxf5 exf5,
9,8,Black,e3 Bb4,
9,9,White,Bxc4 O-O,
9,10,Black,O-O Nbd7,
9,11,White,Qc2 g6,
9,12,Black,f3 Nb6,
9,13,White,Bb3 a5,
9,14,Black,Qf2 Kg7,
9,15,White,Bd2 Qd6,
9,16,Black,Rad1 Rad8,
9,17,White,Kh1 Qe7,
9,18,Black,Rfe1 c5,
9,19,White,Qh4 c4,
9,20,Black,Bc2 Nh5,
9,21,White,Qf2 Qf6,
9,22,Black,e4 fxe4,
9,23,White,g4 Nf4,
9,24,Black,Nxe4 Qc6,
9,25,White,Bxf4 Bxe1,
9,26,Black,Rxe1 Nd7,
9,27,White,g5 Rfe8,
9,28,Black,Kg2 Kg8,
9,29,White,Rd1 f5,
9,30,Black,d5 Qa6,
9,31,White,Nd6 Re7,
9,32,Black, Re1,
10,1,White,d4 Nf6,
10,2,Black,c4 g6,
10,3,White,g3 Bg7,It seemed to me the variation used to play by my opponent against system with g3 is rather doubious. That's why I chose this move. Nevertheless it was not so easy way indeed.
10,4,Black,Bg2 O-O,
10,5,White,Nc3 d6,
10,6,Black,Nf3 Bg4,
10,7,White,h3 Bxf3,
10,8,Black,Bxf3 Nc6,
10,9,White,e3 Nd7,
10,10,Black,Bg2 a5,
10,11,White,Qe2 e5,
10,12,Black,d5 Nb4,
10,13,White,a3 Na6,
10,14,Black,Rb1 f5,
10,15,White,e4 Nac5,
10,16,Black,b4 axb4,
10,17,White,axb4 Na4,
10,18,Black,Nd1 f4,"Very effective multifunctional move proving an advantage. White keeps a couple of pieces, consolidates plentifully the f2 square, clears the 3rd rank for the Rook (subsequently not for Rb1-b3 but Rh1-h3-a3!), and also threating 19.ef5 gf5 20.g4 and then it will be able to put the knight into the play through the e3 square."
10,19,White,h4 c5,Makes White worsen his pawn structure of queenside.
10,20,Black,dxc6 bxc6,
10,21,White,h5 g5,
10,22,Black,h6 Bf6,
10,23,White,Bh3 Kh8,
10,24,Black,Bf5 Ndb6,
10,25,White,g4 Nc8,Strengthening the light-square bishop and preparing h1 Rook's manoevre.
10,26,Black,Rh3 Ne7,
10,27,White,Be6 Ng6,
10,28,Black,Ra3 Qe7,
10,29,White,Bf5 Nh4,
10,30,Black,Rba1 Nb6,
10,31,White,Rxa8 Nxa8,
10,32,Black,Nc3 Qb7,
10,33,White,b5 Nxf5,
10,34,Black,gxf5 Nb6,
10,35,White,Qd3 Be7,
10,36,Black,Ra6 Rf6,
10,37,White,c5 dxc5,
10,38,Black,bxc6 Rxc6,
10,39,White,Qb5 Bd8,
10,40,Black,Nd5 g4,White threatens nothing immediately but Black is completely pinned and can't find any useful move.
10,41,White,Bb2 f3,
10,42,Black,Bxe5+ Kg8,
10,43,White, Ra7,
11,1,White,e4 e6,
11,2,Black,d4 d5,
11,3,White,Nc3 Nf6,
11,4,Black,Bg5 Be7,
11,5,White,e5 Nfd7,
11,6,Black,h4 c5,
11,7,White,Bxe7 Kxe7,
11,8,Black,dxc5 Nxe5,
11,9,White,Qe2 Nbc6,
11,10,Black,O-O-O Kf8,
11,11,White,f4 Nd7,
11,12,Black,Nf3 Nxc5,
11,13,White,Kb1 b5,
11,14,Black,Qe3 Qb6,
11,15,White,Rxd5 exd5,
11,16,Black,Nxd5 Qd8,
11,17,White,Qxc5+ Ne7,
11,18,Black,Nc3 a6,
11,19,White,Be2 Be6,
11,20,Black,Rd1 Qc8,
11,21,White,Qb4 h5,
11,22,Black,Nd4 Rh6,
11,23,White,Bf3 Ra7,
11,24,Black,f5 Bc4,
11,25,White,Nc6 Rxc6,
11,26,Black,Bxc6 Kg8,
11,27,White,Be4 Nxf5,
11,28,Black,Qa5 Rd7,
11,29,White,Rxd7 Qxd7,
11,30,Black,b3 Bf1,
11,31,White,Qxa6 g6,
11,32,Black,Nd5 Qd6,
11,33,White,Qxd6 Nxd6,Time
11,34,Black,Ne3 Nxe4,
11,35,White,Nxf1 Kg7,
11,36,Black,Kb2 Kf6,
11,37,White,Ka3 Nc3,
11,38,Black,Kb4 Nxa2+,
11,39,White,Kxb5 Ke5,
11,40,Black,Kc5 Nc3,
11,41,White,b4 Ne4+,
11,42,Black,Kb5 Nc3+,
11,43,White,Kc4 Ne4,Time
11,44,Black,Kb5 Nd6+,
11,45,White,Kc6 Nf5,
11,46,Black,b5 Nd4+,
11,47,White,Kc5 Ne6+,
11,48,Black,Kb4 Kd6,
11,49,White,c4 Nc5,
11,50,Black,Nd2 f6,
11,51,White,Nb3 Nd3+,
11,52,Black,Ka5 g5,
11,53,White,c5+ Kc7,
11,54,Black,b6+ Kb7,
11,55,White,Kb5 gxh4,
11,56,Black,c6+ Kb8,
11,57,White, Nc5,
12,1,White,e4 e6,
12,2,Black,d4 d5,
12,3,White,Nc3 Nf6,
12,4,Black,Bg5 dxe4,
12,5,White,Nxe4 Be7,
12,6,Black,Bxf6 gxf6,
12,7,White,Nf3 a6,
12,8,Black,c4 f5,
12,9,White,Nc3 Bf6,
12,10,Black,Qd2 c5,
12,11,White,d5 O-O,
12,12,Black,O-O-O e5,
12,13,White,h4 b5,
12,14,Black,d6 Nc6,
12,15,White,d7 Bb7,
12,16,Black,Qd6 e4,
12,17,White,Nd5 Bg7,
12,18,Black,Ng5 Nd4,
12,19,White,Ne7+ Kh8,
12,20,Black,Rh3 f4,
12,21,White,Kb1 b4,
12,22,Black,Be2 f3,
12,23,White,gxf3 Nxe2,
12,24,Black,Qxc5 Nf4,
12,25,White,Qf5 Ng6,
12,26,Black,h5 Qxe7,
12,27,White, hxg6,
13,1,White,e4 e5,
13,2,Black,Nf3 Nc6,
13,3,White,Bc4 Bc5,
13,4,Black,b4 Bxb4,
13,5,White,c3 Be7,
13,6,Black,d4 Na5,
13,7,White,Be2 d6,
13,8,Black,Qa4+ c6,
13,9,White,dxe5 dxe5,
13,10,Black,Nxe5 Nf6,
13,11,White,O-O b5,
13,12,Black,Qc2 O-O,"Svidler chosed the line where White's chances, in my opinion, are obviously better"
13,13,White,a4 Qc7,
13,14,Black,Nf3 a6,
13,15,White,Bg5 Bg4,It is stronger than
13,16,Black,Nbd2 Nb7,
13,17,White,h3 Bh5,
13,18,Black,Rae1 Nc5,
13,19,White,Nd4 Bg6,
13,20,Black,f4 Ncxe4,
13,21,White,Nxe4 Bxe4,White hardly has a sufficient compensation for a pawn
13,22,Black,Bd3 Bxd3,
13,23,White,Qxd3 Rfe8,I would recommend
13,24,Black,Re5 Qd7,
13,25,White,Qf3 Nd5,
13,26,Black,axb5 axb5,
13,27,White,Bxe7 Nxe7,
13,28,Black,Rfe1 Ng6,
13,29,White,Rxe8+ Rxe8,
13,30,Black,Rxe8+ Qxe8,
13,31,White,Nxc6 Nh4,
13,32,Black,Qd5 Qe3+,
13,33,White,Kh1 Qc1+,
14,1,White,e4 e6,
14,2,Black,d4 d5,
14,3,White,Nc3 Nf6,
14,4,Black,Bg5 Bb4,
14,5,White,e5 h6,
14,6,Black,Bd2 Bxc3,
14,7,White,bxc3 Ne4,
14,8,Black,Qg4 Kf8,
14,9,White,Be3 Nxc3,
14,10,Black,Bd3 Nc6,
14,11,White,Nf3 Nb4,
14,12,Black,Bd2 Nxd3+,
14,13,White,cxd3 Na4,
14,14,Black,O-O Bd7,
14,15,White,Rab1 b6,Preventing 15...Bb5
14,16,Black,Nh4 Qe8,
14,17,White,Rfe1 Kg8,"Another possible way - 17. f4 g6 18. Qh3 with the following 19. g4 and 20. f5, or 19. Be1, 20. Nf3 and 21. Bh4"
14,18,Black,Re3 Rh7,
14,19,White,Rg3 Kh8,Threatening is 20. Bxh6
14,20,Black,Re1 Rc8,"The idea to carry out c7-c5 is wrong. Necessary was 20...a5 and then b6-b5-b4, developing counterplay. To open any line is good for White"
14,21,White,Ree3 c5,
14,22,Black,Ref3 cxd4,
14,23,White,Qxd4 Rc2,
14,24,Black,Qf4 Rxa2,
14,25,White,h3 Rxd2,26. Qxf7 threated
14,26,Black,Qxd2 g5,
14,27,White,Qb4 a5,
14,28,Black,Qd4 Qc8,
14,29,White,Re3 Qc3,
14,30,Black,Qg4 d4,
14,31,White,Re4 Nc5,
14,32,Black,Rxd4 a4,
14,33,White,Nf3 Qc1+,
14,34,Black,Kh2 h5,
14,35,White,Qxg5 Qxg5,
14,36,Black,Nxg5 Rg7,
14,37,White,Rd6 Rxg5,
14,38,Black,Rxg5 a3,
14,39,White,d4 a2,
14,40,Black,dxc5 a1=Q,
14,41,White,Rxd7 Qc1,
14,42,Black,Rxh5+ Kg7,
14,43,White,Rh4 bxc5,
14,44,Black,g3 Kf8,
14,45,White,Rf4 Ke8,
14,46,Black, Rfxf7,
15,1,White,d4 d5,
15,2,Black,c4 e6,
15,3,White,Nc3 c6,
15,4,Black,e3 Nf6,
15,5,White,Nf3 Nbd7,
15,6,Black,Qc2 Bd6,
15,7,White,g4 Bb4,"White shows his aggressive designs from the very beginning. Akesson had never used this lunge, so to some extent it became a surprise for me, but, frankly speaking, rather pleasant one. Let me a little digression to explain to my readers what these feelings are bound up with. 
I studied chess at the Leningrad Pioneers' Palace (subscribers of the ""New in Chess"" Magazine could feel its atmosphere with the help of the remarkable essay of Genna Sosonko, dedicated to Vladimir Zak [""A great teacher inspires"" - see NIC 99/5]). A very experienced master Sergey Khavsky was my coach (by the way, a well-known St.Petersburg grandmaster Vladimir Epishin, living now in Germany, was one of his students). 
Well, master Khavsky inculcated us steadfast disgust for moves like g2-g4 and g7-g5, especially when one makes them at the open position or having a king unprovided for. He often said that ""the only case to play g2-g4 is when you win at least a piece"". We even invented a special term for such a move - ""the anti-Khavsky move"". Accordingly, when an opponent resorts to the move, I feel an insuperable desire to ""punish"" him for this untimely activity and permanently tell myself that ""a pawn doesn't advance back"" and that ""the position weakening must adversaly affect early or late""."
15,8,Black,a3 Bxc3+,
15,9,White,bxc3 b6,
15,10,Black,Rg1 Bb7,
15,11,White,Nd2 c5,
15,12,Black,cxd5 exd5,
15,13,White,g5 Ne4,
15,14,Black,Nxe4 dxe4,
15,15,White,Bb2 cxd4,"Had a pawn stayed on g2 instead of g5, the advantage of White would have been incontestable, for he has two bishops and a solid center. But now the weakening of the White's kingside gives Black objects for counterplay. That moment I thought kindly of master Khavsky once more."
15,16,Black,cxd4 O-O,"If I had imagined what the next move would be I would have preferred 16...Bd5, safely blocking the pawn d."
15,17,White,d5 Re8,
15,18,Black,Rd1 a6,"18. Qc3 Ne5)
(18. Bb5 Rc8 19. Qa4 Ne5 20. Bxe8 Nd3+ 21. Kf1 Qxe8 Black {has more than a sufficient compensation for an exchange."
15,19,White,Qa4 b5,
15,20,Black,Qd4 Ne5,
15,21,White,Be2 Rc8,Both sides has fully completed development. The very next moves are to show whose trumps are more significant
15,22,Black,Qxe4 Nc4,
15,23,White,Qd4 Nxb2,
15,24,Black,Qxb2 Bxd5,"Judging by my partner's reaction, he had evidently underestimated this simple capture. A bishop boldly stands under the pin, but the open location of the king doesn't let White to derive profits from it."
15,25,White,Kf1 Qd7,
15,26,Black,Bg4 Bc4+,"This is lost. After 26. Rg3 White would have kept a defendable position, although it would have been Black who possesses doubtless initiative."
15,27,White,Ke1 Qc7,
15,28,Black,Bxc8 Qxh2,
15,29,White,Rg4 Rxc8,"White can't protect his king from coordinate attack of all black pieces. In addition, Akesson was in a terrible time trouble"
15,30,Black,Rc1 Qh1+,
15,31,White,Kd2 Qf3,
15,32,Black,Rcxc4 bxc4,
15,33,White,Rf4 Rd8+,
15,34,Black,Kc3 Rd3+,Mate in several moves is inevitable.
16,1,White,e4 e6,
16,2,Black,d4 d5,
16,3,White,e5 c5,
16,4,Black,c3 Nc6,
16,5,White,Nf3 Bd7,"I think, this is a more flexible continuation compared to the classical 5...Qb6, for Black keeps a possibility to develop his queen on the square c7, intending to play against the pawn e5 by f7-f6."
16,6,Black,a3 f6,
16,7,White,Bd3 Qc7,
16,8,Black,O-O O-O-O,
16,9,White,Re1 fxe5,
16,10,Black,dxe5 c4,"White planned a strike c3-c4, so Black radically prevents it, bearing in mind that it is difficult for a white knight to occupy the ideal square d4, because the pawn e5 is weak."
16,11,White,Bc2 Bc5,
16,12,Black,Nbd2 Nh6,"Looking closely not only to the pawn e5, but also to the square f2."
16,13,White,b4 Bb6,
16,14,Black,h3 Nf7,
16,15,White,Qe2 Rdf8,Setting up an ambush - to attack the square f2
16,16,Black,Kh1 g5,"After the white king has moved to the square h1, a pawn attack becomes more effective."
16,17,White,a4 a5,
16,18,Black,b5 Ne7,
16,19,White,Nf1 h5,
16,20,Black,Nd4 Rfg8,"Preventing files opening: if g5-g4, then h3-h4."
16,21,White,Ng3 g4,
16,22,Black,h4 Ng6,An important achievement of Black: now White is forced to exchange his light-square bishop.
16,23,White,Bxg6 Rxg6,
16,24,Black,Nf1 Qd8,"Threatening was 24...Qd8, and the pawn h4 is defenceless."
16,25,White,g3 Rf8,"The position seems to be even. Pawn chains enclose all the board, making breakthroughs into an alien camp difficult. Nevertheless, Black has some possibilities to reinforce his pieces; for example, he can transmit his light-square bishop along the route d7-e8-g6 and double his rooks on the file f. Also the pawn e5 is weak, and White has to play extremely careful."
16,26,Black,Ba3 Re8,
16,27,White,Kg1 Bc7,"White doesn't feel danger. Neccessary was 27. Bc1, and if 27...Bc7, then 28. Bf4."
16,28,Black,f4 gxf3,"White has to permit the opening of the file g, for not to lose the pawn e5."
16,29,White,Nxf3 Reg8,Black pieces have revived and have found new objects to attack.
16,30,Black,Qf2 Nh6,
16,31,White,Bc5 Ng4,
